sale_id,date,store_id,product_id,units_sold,sale_price,discount_pct,revenue,profit
12295,2024-06-27,15,21,3,3733.65,5,11200.95,2836.35
12296,2024-06-27,15,14,5,6542.8,10,32714.0,27502.95
12297,2024-06-27,9,9,6,5277.5,10,31665.0,16233.12
12298,2024-06-27,8,31,2,2140.06,20,4280.12,2424.62
12299,2024-06-27,16,9,5,5863.89,0,29319.45,16459.55
12300,2024-06-27,20,50,9,4020.16,10,36181.44,15347.97
12301,2024-06-28,10,40,3,3041.03,0,9123.09,-2169.3
12302,2024-06-28,2,11,5,3627.27,20,18136.35,2648.3
12303,2024-06-28,9,19,7,2024.86,10,14174.02,-4109.28
12304,2024-06-28,6,6,4,1587.31,5,6349.24,-5101.52
12305,2024-06-28,10,20,3,6899.77,0,20699.31,20437.14
12306,2024-06-28,14,46,5,4070.83,0,20354.15,8689.15
12307,2024-06-28,14,1,7,7169.14,0,50183.98,33273.87
12308,2024-06-28,19,30,7,2634.16,0,18439.12,12874.96
12309,2024-06-28,3,29,1,4849.64,5,4849.64,2678.69
12310,2024-06-28,14,8,4,5024.06,0,20096.24,14641.28
12311,2024-06-28,13,36,4,751.96,10,3007.84,-11372.28
12312,2024-06-28,4,31,6,2273.82,15,13642.92,8076.42
12313,2024-06-29,3,33,4,6382.01,5,25528.04,14639.16
12314,2024-06-29,16,47,12,1630.69,15,19568.28,-4753.56
12315,2024-06-29,10,19,6,2249.84,0,13499.04,-2172.36
12316,2024-06-29,9,35,7,7859.13,0,55013.91,40345.06
12317,2024-06-29,3,6,3,1503.76,10,4511.28,-4076.79
12318,2024-06-29,20,36,4,751.96,10,3007.84,-11372.28
12319,2024-06-29,1,38,2,6752.58,5,13505.16,7239.74
12320,2024-06-29,18,15,3,1812.13,5,5436.39,4346.49
12321,2024-06-29,9,44,7,2026.94,20,14188.58,-1194.69
12322,2024-06-30,19,26,4,4344.67,15,17378.68,6410.76
12323,2024-06-30,6,16,9,6700.15,10,60301.35,31105.44
12324,2024-06-30,4,27,7,7097.98,10,49685.86,42589.96
12325,2024-06-30,20,41,1,1370.38,0,1370.38,-851.63
12326,2024-06-30,3,7,7,650.7,5,4554.9,-5751.55
12327,2024-06-30,19,24,3,5440.59,5,16321.77,14391.39
12328,2024-06-30,19,31,2,2675.08,0,5350.16,3494.66
12329,2024-06-30,9,47,4,1726.61,10,6906.44,-1200.84
12330,2024-06-30,16,21,3,3930.16,0,11790.48,3425.88
12331,2024-06-30,10,36,4,835.51,0,3342.04,-11038.08
12332,2024-06-30,15,30,7,2502.45,5,17517.15,11952.99
12333,2024-06-30,1,21,9,3930.16,0,35371.44,10277.64
12334,2024-06-30,12,1,7,7169.14,0,50183.98,33273.87
12335,2024-06-30,17,25,2,4178.23,15,8356.46,4275.34
12336,2024-06-30,6,14,2,7269.78,0,14539.56,12455.14
12337,2024-07-01,14,47,4,1630.69,15,6522.76,-1584.52
12338,2024-07-01,17,26,6,4855.81,5,29134.86,12682.98
12339,2024-07-01,1,16,3,6700.15,10,20100.45,10368.48
12340,2024-07-01,2,39,4,6367.79,15,25471.16,12854.2
12341,2024-07-01,5,41,4,1301.86,5,5207.44,-3680.6
12342,2024-07-01,7,40,2,3041.03,0,6082.06,-1446.2
12343,2024-07-01,13,45,1,3748.0,5,3748.0,117.97
12344,2024-07-01,10,40,3,3041.03,0,9123.09,-2169.3
12345,2024-07-01,13,33,3,6717.91,0,20153.73,11987.07
12346,2024-07-01,4,29,7,4339.15,15,30374.05,15177.4
12347,2024-07-01,7,21,2,3537.14,10,7074.28,1497.88
12348,2024-07-01,20,1,5,6452.23,10,32261.15,20182.5
12349,2024-07-01,4,4,4,4167.94,5,16671.76,14210.8
12350,2024-07-01,9,38,2,7107.98,0,14215.96,7950.54
12351,2024-07-01,8,4,10,4167.94,5,41679.4,35527.0
12352,2024-07-01,17,22,8,2387.97,10,19103.76,2271.44
12353,2024-07-02,6,35,3,7466.17,5,22398.51,16111.86
12354,2024-07-02,9,36,7,835.51,0,5848.57,-19316.64
12355,2024-07-02,2,27,3,6309.31,20,18927.93,15886.83
12356,2024-07-02,2,10,5,2812.61,10,14063.05,-5379.7
12357,2024-07-02,10,11,3,4080.68,10,12242.04,2949.21
12358,2024-07-02,4,50,3,4243.5,5,12730.5,5786.01
12359,2024-07-02,14,35,6,7859.13,0,47154.78,34581.48
12360,2024-07-02,18,26,6,4600.24,10,27601.44,11149.56
12361,2024-07-02,15,31,2,2407.57,10,4815.14,2959.64
12362,2024-07-02,3,18,3,2662.33,0,7986.99,6363.9
12363,2024-07-02,8,31,7,2675.08,0,18725.56,12231.31
12364,2024-07-02,17,1,5,5735.31,20,28676.55,16597.9
12365,2024-07-02,19,21,4,3144.13,20,12576.52,1423.72
12366,2024-07-02,14,35,3,7466.17,5,22398.51,16111.86
12367,2024-07-02,15,17,3,6126.56,5,18379.68,15994.41
12368,2024-07-02,15,39,4,7491.52,0,29966.08,17349.12
12369,2024-07-02,1,29,2,4849.64,5,9699.28,5357.38
12370,2024-07-02,17,9,3,5863.89,0,17591.67,9875.73
12371,2024-07-02,17,47,6,1918.46,0,11510.76,-650.16
12372,2024-07-03,1,48,11,444.47,0,4889.17,-38874.66
12373,2024-07-03,7,43,1,1210.16,20,1210.16,-293.73
12374,2024-07-03,15,28,3,1912.41,5,5737.23,-3935.88
12375,2024-07-03,7,23,5,612.65,0,3063.25,-2238.9
12376,2024-07-03,3,17,4,6449.01,0,25796.04,22615.68
12377,2024-07-03,6,36,5,835.51,0,4177.55,-13797.6
12378,2024-07-03,11,30,4,2502.45,5,10009.8,6830.28
12379,2024-07-03,12,16,5,7444.61,0,37223.05,21003.1
12380,2024-07-03,1,16,4,7444.61,0,29778.44,16802.48
12381,2024-07-03,19,36,3,668.41,20,2005.23,-8779.86
12382,2024-07-03,10,22,5,2520.64,5,12603.2,2083.0
12383,2024-07-03,7,23,2,612.65,0,1225.3,-895.56
12384,2024-07-04,15,43,6,1437.06,5,8622.36,-400.98
12385,2024-07-04,18,28,3,2013.06,0,6039.18,-3633.93
12386,2024-07-04,18,28,3,2013.06,0,6039.18,-3633.93
12387,2024-07-04,1,38,5,7107.98,0,35539.9,19876.35
12388,2024-07-04,3,13,2,313.46,10,626.92,-4508.0
12389,2024-07-04,6,8,4,5024.06,0,20096.24,14641.28
12390,2024-07-04,6,22,3,2122.64,20,6367.92,55.8
12391,2024-07-04,1,8,4,4521.65,10,18086.6,12631.64
12392,2024-07-04,19,22,8,2653.3,0,21226.4,4394.08
12393,2024-07-04,14,18,1,2662.33,0,2662.33,2121.3
12394,2024-07-04,14,12,1,5142.82,10,5142.82,4645.91
12395,2024-07-04,12,24,5,5154.25,10,25771.25,22553.95
12396,2024-07-04,12,25,8,4915.56,0,39324.48,23000.0
12397,2024-07-05,14,30,2,2239.04,15,4478.08,2888.32
12398,2024-07-05,4,17,4,6449.01,0,25796.04,22615.68
12399,2024-07-05,13,18,2,2396.1,10,4792.2,3710.14
12400,2024-07-05,17,49,4,7079.6,0,28318.4,16294.36
12401,2024-07-05,12,34,4,6294.32,15,25177.28,11110.4
12402,2024-07-05,3,25,6,4424.0,10,26544.0,14300.64
12403,2024-07-05,2,5,7,223.53,0,1564.71,-10532.69
12404,2024-07-05,20,3,3,4145.39,5,12436.17,5320.77
12405,2024-07-06,9,17,3,6449.01,0,19347.03,16961.76
12406,2024-07-06,9,6,7,1670.85,0,11695.95,-8342.88
12407,2024-07-06,6,39,3,7491.52,0,22474.56,13011.84
12408,2024-07-06,20,21,7,3930.16,0,27511.12,7993.72
12409,2024-07-06,11,4,4,4387.3,0,17549.2,15088.24
12410,2024-07-06,20,8,3,5024.06,0,15072.18,10980.96
12411,2024-07-06,11,3,4,3490.86,20,13963.44,4476.24
12412,2024-07-06,17,40,8,3041.03,0,24328.24,-5784.8
12413,2024-07-06,4,1,3,7169.14,0,21507.42,14260.23
12414,2024-07-07,10,20,3,6899.77,0,20699.31,20437.14
12415,2024-07-07,4,6,6,1503.76,10,9022.56,-8153.58
12416,2024-07-07,4,10,2,3125.12,0,6250.24,-1526.86
12417,2024-07-07,15,47,6,1534.77,20,9208.62,-2952.3
12418,2024-07-07,17,43,6,1210.16,20,7260.96,-1762.38
12419,2024-07-07,18,45,1,3748.0,5,3748.0,117.97
12420,2024-07-07,12,13,3,296.05,15,888.15,-6814.23
12421,2024-07-07,18,24,6,5726.94,0,34361.64,30500.88
12422,2024-07-07,6,37,6,1957.62,15,11745.72,-5170.74
12423,2024-07-07,16,46,2,4070.83,0,8141.66,3475.66
12424,2024-07-07,9,36,2,710.18,15,1420.36,-5769.7
12425,2024-07-07,2,33,7,6717.91,0,47025.37,27969.83
12426,2024-07-07,1,43,2,1361.43,10,2722.86,-284.92
12427,2024-07-07,3,41,4,1370.38,0,5481.52,-3406.52
12428,2024-07-08,13,49,2,6725.62,5,13451.24,7439.22
12429,2024-07-08,11,24,6,5440.59,5,32643.54,28782.78
12430,2024-07-08,10,24,6,5154.25,10,30925.5,27064.74
12431,2024-07-08,9,25,1,4915.56,0,4915.56,2875.0
12432,2024-07-08,3,32,1,2569.01,10,2569.01,2130.07
12433,2024-07-08,8,1,5,7169.14,0,35845.7,23767.05
12434,2024-07-08,5,11,6,4080.68,10,24484.08,5898.42
12435,2024-07-08,20,28,6,1811.75,10,10870.5,-8475.72
12436,2024-07-08,12,16,8,7444.61,0,59556.88,33604.96
12437,2024-07-08,18,28,5,1811.75,10,9058.75,-7063.1
12438,2024-07-08,11,24,2,5154.25,10,10308.5,9021.58
12439,2024-07-08,19,49,7,5663.68,20,39645.76,18603.69
12440,2024-07-08,5,46,5,4070.83,0,20354.15,8689.15
12441,2024-07-08,10,1,6,7169.14,0,43014.84,28520.46
12442,2024-07-08,7,13,4,330.88,5,1323.52,-8946.32
12443,2024-07-08,18,14,5,6542.8,10,32714.0,27502.95
12444,2024-07-08,14,31,3,2675.08,0,8025.24,5241.99
12445,2024-07-08,12,15,2,1907.51,0,3815.02,3088.42
12446,2024-07-08,12,19,4,2249.84,0,8999.36,-1448.24
12447,2024-07-09,11,39,4,7116.94,5,28467.76,15850.8
12448,2024-07-09,19,31,2,2675.08,0,5350.16,3494.66
12449,2024-07-09,7,49,7,6371.64,10,44601.48,23559.41
12450,2024-07-09,9,50,3,4466.84,0,13400.52,6456.03
12451,2024-07-09,9,46,3,3256.66,20,9769.98,2770.98
12452,2024-07-09,15,15,4,1812.13,5,7248.52,5795.32
12453,2024-07-09,14,8,5,5024.06,0,25120.3,18301.6
12454,2024-07-09,14,40,4,3041.03,0,12164.12,-2892.4
12455,2024-07-09,5,50,3,4020.16,10,12060.48,5115.99
12456,2024-07-09,1,9,4,5863.89,0,23455.56,13167.64
12457,2024-07-09,1,10,4,2968.86,5,11875.44,-3678.76
12458,2024-07-10,11,16,4,7444.61,0,29778.44,16802.48
12459,2024-07-10,18,18,2,2662.33,0,5324.66,4242.6
12460,2024-07-10,1,27,3,7886.64,0,23659.92,20618.82
12461,2024-07-10,4,21,4,3733.65,5,14934.6,3781.8
12462,2024-07-10,7,41,8,1370.38,0,10963.04,-6813.04
12463,2024-07-10,7,34,1,7405.08,0,7405.08,3888.36
12464,2024-07-10,5,1,6,7169.14,0,43014.84,28520.46
12465,2024-07-10,19,36,3,835.51,0,2506.53,-8278.56
12466,2024-07-10,13,24,2,5440.59,5,10881.18,9594.26
12467,2024-07-10,20,3,2,4363.57,0,8727.14,3983.54
12468,2024-07-10,18,37,4,1957.62,15,7830.48,-3447.16
12469,2024-07-10,13,19,8,2249.84,0,17998.72,-2896.48
12470,2024-07-10,7,12,2,5428.53,5,10857.06,9863.24
12471,2024-07-10,8,30,3,2239.04,15,6717.12,4332.48
12472,2024-07-10,3,15,4,1907.51,0,7630.04,6176.84
12473,2024-07-10,13,22,5,2255.31,15,11276.55,756.35
12474,2024-07-10,5,31,2,2140.06,20,4280.12,2424.62
12475,2024-07-10,5,18,7,2662.33,0,18636.31,14849.1
12476,2024-07-10,3,36,7,835.51,0,5848.57,-19316.64
12477,2024-07-11,16,31,1,2140.06,20,2140.06,1212.31
12478,2024-07-11,5,15,4,1621.38,15,6485.52,5032.32
12479,2024-07-11,1,25,7,3932.45,20,27527.15,13243.23
12480,2024-07-11,2,47,2,1918.46,0,3836.92,-216.72
12481,2024-07-11,11,10,3,2968.86,5,8906.58,-2759.07
12482,2024-07-11,15,13,5,330.88,5,1654.4,-11182.9
12483,2024-07-11,3,2,4,457.3,0,1829.2,-3538.0
12484,2024-07-11,15,28,5,2013.06,0,10065.3,-6056.55
12485,2024-07-11,6,8,3,4270.45,15,12811.35,8720.13
12486,2024-07-11,18,7,2,616.46,10,1232.92,-1711.78
12487,2024-07-12,16,33,6,6717.91,0,40307.46,23974.14
12488,2024-07-12,15,9,8,5863.89,0,46911.12,26335.28
12489,2024-07-12,5,33,2,6717.91,0,13435.82,7991.38
12490,2024-07-12,2,7,4,650.7,5,2602.8,-3286.6
12491,2024-07-12,10,6,4,1336.68,20,5346.72,-6104.04
12492,2024-07-12,8,33,4,6046.12,10,24184.48,13295.6
12493,2024-07-12,19,24,2,5440.59,5,10881.18,9594.26
12494,2024-07-12,5,29,5,4849.64,5,24248.2,13393.45
12495,2024-07-12,7,13,5,278.63,20,1393.15,-11444.15
12496,2024-07-13,15,47,12,1726.61,10,20719.32,-3602.52
12497,2024-07-13,1,50,1,4020.16,10,4020.16,1705.33
12498,2024-07-13,13,24,8,4581.55,20,36652.4,31504.72
12499,2024-07-13,20,10,6,3125.12,0,18750.72,-4580.58
12500,2024-07-13,17,4,8,3729.2,15,29833.6,24911.68
12501,2024-07-13,14,27,3,7886.64,0,23659.92,20618.82
12502,2024-07-13,3,37,6,2303.08,0,13818.48,-3097.98
12503,2024-07-13,19,32,3,2569.01,10,7707.03,6390.21
12504,2024-07-13,10,47,4,1918.46,0,7673.84,-433.44
12505,2024-07-13,12,23,8,612.65,0,4901.2,-3582.24
12506,2024-07-13,8,4,2,4167.94,5,8335.88,7105.4
12507,2024-07-13,5,41,7,1301.86,5,9113.02,-6441.05
12508,2024-07-13,6,6,6,1670.85,0,10025.1,-7151.04
12509,2024-07-13,11,21,7,3537.14,10,24759.98,5242.58
12510,2024-07-13,16,25,4,4178.23,15,16712.92,8550.68
12511,2024-07-13,17,46,6,3256.66,20,19539.96,5541.96
12512,2024-07-14,17,43,6,1361.43,10,8168.58,-854.76
12513,2024-07-14,2,5,3,223.53,0,670.59,-4514.01
12514,2024-07-14,12,50,3,4466.84,0,13400.52,6456.03
12515,2024-07-14,4,45,3,3945.26,0,11835.78,945.69
12516,2024-07-14,4,28,7,1912.41,5,13386.87,-9183.72
12517,2024-07-14,1,19,4,1912.36,15,7649.44,-2798.16
12518,2024-07-14,16,38,2,6397.18,10,12794.36,6528.94
12519,2024-07-14,10,27,3,7492.31,5,22476.93,19435.83
12520,2024-07-14,13,15,4,1907.51,0,7630.04,6176.84
12521,2024-07-14,17,14,4,7269.78,0,29079.12,24910.28
12522,2024-07-14,13,41,3,1233.34,10,3700.02,-2966.01
12523,2024-07-14,13,2,4,434.44,5,1737.76,-3629.44
12524,2024-07-14,19,10,6,3125.12,0,18750.72,-4580.58
12525,2024-07-14,8,44,4,2153.63,15,8614.52,-175.92
12526,2024-07-14,9,18,3,2662.33,0,7986.99,6363.9
12527,2024-07-14,9,38,4,7107.98,0,28431.92,15901.08
12528,2024-07-14,17,44,1,2533.68,0,2533.68,336.07
12529,2024-07-14,15,4,4,3948.57,10,15794.28,13333.32
12530,2024-07-15,20,33,5,6717.91,0,33589.55,19978.45
12531,2024-07-15,10,27,3,7886.64,0,23659.92,20618.82
12532,2024-07-15,11,4,1,3509.84,20,3509.84,2894.6
12533,2024-07-15,10,20,3,6899.77,0,20699.31,20437.14
12534,2024-07-15,20,4,3,3948.57,10,11845.71,9999.99
12535,2024-07-15,16,38,8,6752.58,5,54020.64,28958.96
12536,2024-07-15,6,17,1,6449.01,0,6449.01,5653.92
12537,2024-07-15,19,6,4,1670.85,0,6683.4,-4767.36
12538,2024-07-15,1,42,5,1497.38,20,7486.9,-6843.05
12539,2024-07-15,13,34,5,7034.83,5,35174.15,17590.55
12540,2024-07-15,2,47,1,1918.46,0,1918.46,-108.36
12541,2024-07-15,15,7,1,650.7,5,650.7,-821.65
12542,2024-07-15,7,35,4,7859.13,0,31436.52,23054.32
12543,2024-07-15,1,43,3,1361.43,10,4084.29,-427.38
12544,2024-07-15,17,28,6,1711.1,15,10266.6,-9079.62
12545,2024-07-16,18,49,5,6371.64,10,31858.2,16828.15
12546,2024-07-16,19,16,4,7072.38,5,28289.52,15313.56
12547,2024-07-16,15,33,5,6717.91,0,33589.55,19978.45
12548,2024-07-16,19,31,4,2675.08,0,10700.32,6989.32
12549,2024-07-16,13,25,6,4424.0,10,26544.0,14300.64
12550,2024-07-16,20,38,4,6397.18,10,25588.72,13057.88
12551,2024-07-16,10,45,5,3550.73,10,17753.65,-396.5
12552,2024-07-16,16,32,3,2854.46,0,8563.38,7246.56
12553,2024-07-16,19,13,5,313.46,10,1567.3,-11270.0
12554,2024-07-17,14,43,5,1210.16,20,6050.8,-1468.65
12555,2024-07-17,15,20,4,6899.77,0,27599.08,27249.52
12556,2024-07-17,5,25,4,3932.45,20,15729.8,7567.56
12557,2024-07-17,16,25,6,4915.56,0,29493.36,17250.0
12558,2024-07-17,13,11,4,4307.39,5,17229.56,4839.12
12559,2024-07-17,11,35,7,7859.13,0,55013.91,40345.06
12560,2024-07-17,1,42,4,1871.73,0,7486.92,-3977.04
12561,2024-07-17,15,14,3,6179.31,15,18537.93,15411.3
12562,2024-07-17,5,28,2,1711.1,15,3422.2,-3026.54
12563,2024-07-17,15,10,5,2656.35,15,13281.75,-6161.0
12564,2024-07-17,1,4,4,4387.3,0,17549.2,15088.24
12565,2024-07-17,8,21,5,3733.65,5,18668.25,4727.25
12566,2024-07-17,1,6,5,1420.22,15,7101.1,-7212.35
12567,2024-07-17,12,7,5,616.46,10,3082.3,-4279.45
12568,2024-07-17,20,43,3,1437.06,5,4311.18,-200.49
12569,2024-07-17,11,41,4,1370.38,0,5481.52,-3406.52
12570,2024-07-18,13,1,1,7169.14,0,7169.14,4753.41
12571,2024-07-18,5,41,3,1301.86,5,3905.58,-2760.45
12572,2024-07-18,10,11,2,4080.68,10,8161.36,1966.14
12573,2024-07-18,19,18,3,2396.1,10,7188.3,5565.21
12574,2024-07-18,14,41,3,1370.38,0,4111.14,-2554.89
12575,2024-07-18,9,43,3,1361.43,10,4084.29,-427.38
12576,2024-07-18,13,44,3,2407.0,5,7221.0,628.17
12577,2024-07-18,16,22,1,2122.64,20,2122.64,18.6
12578,2024-07-18,6,41,6,1164.82,15,6988.92,-6343.14
12579,2024-07-18,9,28,2,1711.1,15,3422.2,-3026.54
12580,2024-07-18,17,11,5,4534.09,0,22670.45,7182.4
12581,2024-07-18,20,1,2,6452.23,10,12904.46,8073.0
12582,2024-07-18,14,23,3,551.38,10,1654.14,-1527.15
12583,2024-07-18,1,2,2,434.44,5,868.88,-1814.72
12584,2024-07-18,6,13,5,330.88,5,1654.4,-11182.9
12585,2024-07-18,4,11,4,4080.68,10,16322.72,3932.28
12586,2024-07-18,6,30,4,2634.16,0,10536.64,7357.12
12587,2024-07-18,12,44,2,2026.94,20,4053.88,-341.34
12588,2024-07-18,19,11,7,4534.09,0,31738.63,10055.36
12589,2024-07-19,9,13,6,348.29,0,2089.74,-13315.02
12590,2024-07-19,10,7,6,684.95,0,4109.7,-4724.4
12591,2024-07-19,9,12,3,5428.53,5,16285.59,14794.86
12592,2024-07-19,11,33,6,6046.12,10,36276.72,19943.4
12593,2024-07-19,15,7,3,650.7,5,1952.1,-2464.95
12594,2024-07-19,14,16,2,7072.38,5,14144.76,7656.78
12595,2024-07-19,3,48,2,444.47,0,888.94,-7068.12
12596,2024-07-19,20,32,5,2854.46,0,14272.3,12077.6
12597,2024-07-19,20,30,3,2370.74,10,7112.22,4727.58
12598,2024-07-19,12,5,1,223.53,0,223.53,-1504.67
12599,2024-07-20,15,39,3,6742.37,10,20227.11,10764.39
12600,2024-07-20,14,7,3,616.46,10,1849.38,-2567.67
12601,2024-07-20,7,42,2,1871.73,0,3743.46,-1988.52
12602,2024-07-20,2,5,3,223.53,0,670.59,-4514.01
12603,2024-07-20,14,47,1,1918.46,0,1918.46,-108.36
12604,2024-07-20,8,6,7,1587.31,5,11111.17,-8927.66
12605,2024-07-20,5,49,1,6371.64,10,6371.64,3365.63
12606,2024-07-20,6,49,1,7079.6,0,7079.6,4073.59
12607,2024-07-20,2,18,2,2129.86,20,4259.72,3177.66
12608,2024-07-21,7,9,1,5277.5,10,5277.5,2705.52
12609,2024-07-21,4,32,2,2854.46,0,5708.92,4831.04
12610,2024-07-21,16,26,2,4855.81,5,9711.62,4227.66
12611,2024-07-21,2,4,7,3729.2,15,26104.4,21797.72
12612,2024-07-21,10,23,2,582.02,5,1164.04,-956.82
12613,2024-07-21,7,27,4,6309.31,20,25237.24,21182.44
12614,2024-07-21,2,44,2,2533.68,0,5067.36,672.14
12615,2024-07-21,7,40,6,3041.03,0,18246.18,-4338.6
12616,2024-07-21,3,1,4,6810.68,5,27242.72,17579.8
12617,2024-07-21,14,38,3,7107.98,0,21323.94,11925.81
12618,2024-07-21,12,46,1,3256.66,20,3256.66,923.66
12619,2024-07-21,3,32,4,2854.46,0,11417.84,9662.08
12620,2024-07-21,4,25,7,4669.78,5,32688.46,18404.54
12621,2024-07-22,17,14,3,6906.29,5,20718.87,17592.24
12622,2024-07-22,9,33,6,6717.91,0,40307.46,23974.14
12623,2024-07-22,14,36,10,710.18,15,7101.8,-28848.5
12624,2024-07-22,18,46,5,3256.66,20,16283.3,4618.3
12625,2024-07-22,3,23,4,551.38,10,2205.52,-2036.2
12626,2024-07-22,1,8,2,4772.86,5,9545.72,6818.24
12627,2024-07-22,17,22,2,2387.97,10,4775.94,567.86
12628,2024-07-22,2,45,9,3156.21,20,28405.89,-4264.38
12629,2024-07-22,16,20,4,6899.77,0,27599.08,27249.52
12630,2024-07-22,6,49,6,6017.66,15,36105.96,18069.9
12631,2024-07-23,4,30,2,2370.74,10,4741.48,3151.72
12632,2024-07-23,12,40,2,2736.93,10,5473.86,-2054.4
12633,2024-07-23,20,11,9,3853.98,15,34685.82,6807.33
12634,2024-07-23,18,22,2,2520.64,5,5041.28,833.2
12635,2024-07-23,20,47,2,1918.46,0,3836.92,-216.72
12636,2024-07-23,16,3,2,4363.57,0,8727.14,3983.54
12637,2024-07-23,17,43,6,1512.7,0,9076.2,52.86
12638,2024-07-23,12,17,4,6449.01,0,25796.04,22615.68
12639,2024-07-23,5,5,4,212.35,5,849.4,-6063.4
12640,2024-07-23,18,48,3,444.47,0,1333.41,-10602.18
12641,2024-07-23,11,9,4,5863.89,0,23455.56,13167.64
12642,2024-07-23,15,3,5,4145.39,5,20726.95,8867.95
12643,2024-07-23,10,25,4,4915.56,0,19662.24,11500.0
12644,2024-07-23,15,21,4,3537.14,10,14148.56,2995.76
12645,2024-07-24,17,1,6,6093.77,15,36562.62,22068.24
12646,2024-07-24,7,4,5,4387.3,0,21936.5,18860.3
12647,2024-07-24,16,23,5,612.65,0,3063.25,-2238.9
12648,2024-07-24,14,3,8,3490.86,20,27926.88,8952.48
12649,2024-07-24,20,12,2,5428.53,5,10857.06,9863.24
12650,2024-07-24,19,39,5,7491.52,0,37457.6,21686.4
12651,2024-07-24,18,34,5,7034.83,5,35174.15,17590.55
12652,2024-07-24,3,37,4,2187.93,5,8751.72,-2525.92
12653,2024-07-24,2,33,3,6382.01,5,19146.03,10979.37
12654,2024-07-24,9,28,3,2013.06,0,6039.18,-3633.93
12655,2024-07-24,1,50,3,4466.84,0,13400.52,6456.03
12656,2024-07-24,11,26,7,4344.67,15,30412.69,11218.83
12657,2024-07-24,1,48,2,444.47,0,888.94,-7068.12
12658,2024-07-24,8,2,1,434.44,5,434.44,-907.36
12659,2024-07-24,18,17,3,6449.01,0,19347.03,16961.76
12660,2024-07-24,10,40,4,2888.98,5,11555.92,-3500.6
12661,2024-07-24,11,16,2,5955.69,20,11911.38,5423.4
12662,2024-07-24,17,20,6,5519.82,20,33118.92,32594.58
12663,2024-07-24,4,28,5,2013.06,0,10065.3,-6056.55
12664,2024-07-25,3,32,5,2711.74,5,13558.7,11364.0
12665,2024-07-25,18,12,3,5428.53,5,16285.59,14794.86
12666,2024-07-25,9,4,4,3948.57,10,15794.28,13333.32
12667,2024-07-25,8,21,3,3930.16,0,11790.48,3425.88
12668,2024-07-25,16,19,2,1912.36,15,3824.72,-1399.08
12669,2024-07-25,16,10,4,2500.1,20,10000.4,-5553.8
12670,2024-07-25,6,21,2,3537.14,10,7074.28,1497.88
12671,2024-07-25,4,15,4,1907.51,0,7630.04,6176.84
12672,2024-07-25,3,38,3,7107.98,0,21323.94,11925.81
12673,2024-07-25,15,29,2,5104.88,0,10209.76,5867.86
12674,2024-07-26,6,8,2,5024.06,0,10048.12,7320.64
12675,2024-07-26,13,10,5,2812.61,10,14063.05,-5379.7
12676,2024-07-26,10,3,5,4363.57,0,21817.85,9958.85
12677,2024-07-26,12,44,1,2533.68,0,2533.68,336.07
12678,2024-07-26,17,47,8,1918.46,0,15347.68,-866.88
12679,2024-07-26,11,4,3,4387.3,0,13161.9,11316.18
12680,2024-07-26,14,32,2,2426.29,15,4852.58,3974.7
12681,2024-07-26,11,38,5,7107.98,0,35539.9,19876.35
12682,2024-07-26,19,48,1,422.25,5,422.25,-3556.28
12683,2024-07-26,11,43,4,1512.7,0,6050.8,35.24
12684,2024-07-26,8,12,2,5428.53,5,10857.06,9863.24
12685,2024-07-26,17,24,4,4581.55,20,18326.2,15752.36
12686,2024-07-26,4,21,3,3930.16,0,11790.48,3425.88
12687,2024-07-26,19,9,2,5863.89,0,11727.78,6583.82
12688,2024-07-26,18,36,2,835.51,0,1671.02,-5519.04
12689,2024-07-27,9,36,4,668.41,20,2673.64,-11706.48
12690,2024-07-27,19,43,7,1512.7,0,10588.9,61.67
12691,2024-07-27,4,7,9,684.95,0,6164.55,-7086.6
12692,2024-07-27,14,41,1,1096.3,20,1096.3,-1125.71
12693,2024-07-27,17,48,4,377.8,15,1511.2,-14402.92
12694,2024-07-27,14,47,4,1726.61,10,6906.44,-1200.84
12695,2024-07-27,17,22,3,2653.3,0,7959.9,1647.78
12696,2024-07-27,6,26,7,5111.38,0,35779.66,16585.8
12697,2024-07-27,15,5,8,223.53,0,1788.24,-12037.36
12698,2024-07-27,20,17,8,6449.01,0,51592.08,45231.36
12699,2024-07-27,11,49,2,6017.66,15,12035.32,6023.3
12700,2024-07-27,11,15,3,1621.38,15,4864.14,3774.24
12701,2024-07-27,12,36,7,751.96,10,5263.72,-19901.49
12702,2024-07-27,4,8,4,5024.06,0,20096.24,14641.28
12703,2024-07-28,16,30,6,2107.33,20,12643.98,7874.7
12704,2024-07-28,9,11,4,4534.09,0,18136.36,5745.92
12705,2024-07-28,13,13,3,348.29,0,1044.87,-6657.51
12706,2024-07-28,5,43,4,1437.06,5,5748.24,-267.32
12707,2024-07-28,12,33,2,6717.91,0,13435.82,7991.38
12708,2024-07-28,18,12,7,5428.53,5,37999.71,34521.34
12709,2024-07-28,12,13,6,296.05,15,1776.3,-13628.46
12710,2024-07-28,7,25,2,4424.0,10,8848.0,4766.88
12711,2024-07-28,19,49,3,6371.64,10,19114.92,10096.89
12712,2024-07-28,20,38,7,7107.98,0,49755.86,27826.89
12713,2024-07-28,17,13,4,296.05,15,1184.2,-9085.64
12714,2024-07-29,10,4,4,4167.94,5,16671.76,14210.8
12715,2024-07-29,19,43,3,1512.7,0,4538.1,26.43
